Kirjath-Jearim			nom propres
Kirjath-Sannah			nom propres
Kirjath-Sepher			nom propres
Kish			nom propres
Kishi			nom propres
Kishion			nom propres
Kishon			nom propres
Kislev			nom propres
Kislon			nom propres
Kisloth-Tabor			nom propres
Kison			nom propres
Kiss, Kiss of Peace			nom propres
Kitchen			nom propres
Kite			nom propres
Kithlish, Kitlish			nom propres
Kitron			nom propres
Kittim			nom propres
Kneeling			nom propres
Knife			nom propres
Knowledge			nom propres
Koa			nom propres
Kohath, Kohathites			nom propres
Koheleth			nom propres
Koine Greek			nom propres
Kola			nom propres
Kolaiah			nom propres
Kona			nom propres
Kor			nom propres
Korah	Coré		nom propres
Korahite, Korathite			nom propres
Korazin			nom propres
Kore			nom propres
Korhite			nom propres
Koz			nom propres
Kub			nom propres
Kue			nom propres
Kushaiah			nom propres
Laadah			nom propres
Laadan			nom propres
Laban (Person)			nom propres
Laban (Place)			nom propres
Lachish	Lakich		nom propres
Lachish Letters			nom propres
Ladan			nom propres
Lael			nom propres
Lahad			nom propres
Lahai-Roi			nom propres
Lahmam			nom propres
Lahmi			nom propres
Laish (Person)			nom propres
Laish (Place)	Laïch		nom propres
Laishah			nom propres
Lake of Fire			nom propres
Lakkum, Lakum			nom propres
Lamb			nom propres
Lamb of God			nom propres
Lamech			nom propres
Lament, Lamentation			nom propres
Lamentations, Book of			nom propres
Lamp, Lampstand			nom propres
Lance			nom propres
Land	Pays		nom propres
Landmark			nom propres
Laodicea, Laodiceans			nom propres
Lapis Lazuli			nom propres
Lappidoth			nom propres
Lapwing			nom propres
Lasciviousness			nom propres
Lasea			nom propres
Lasha			nom propres
Lasharon			nom propres
Last Days			nom propres
Last Judgment			nom propres
Last Supper			nom propres
Last Times			nom propres
Latin			nom propres
Latter Days			nom propres
Latter Rain			nom propres
Laughter			nom propres
Laver			nom propres
Law, Biblical Concept of			nom propres
Lawless One			nom propres
Lawyer			nom propres
Laying on of Hands			nom propres
Lazarus			nom propres
Lead			nom propres
Leah	Léa	Gn 29	nom propres
Leather			nom propres
Leaven			nom propres
Lebana, Lebanah			nom propres
Lebanon	Liban		nom propres
Lebaoth			nom propres
Lebbaeus			nom propres
Lebo-Hamath	Lebo-Hamath		nom propres
Lebonah			nom propres
Lecah			nom propres
Leech			nom propres
Leek			nom propres
Lees			nom propres
Legion			nom propres
Lehabim, Lehabites			nom propres
Lehi			nom propres
Lemuel			nom propres
Lentils			nom propres
Leopard			nom propres
Leper, Leprosy			nom propres
Leshem			nom propres
Lethech			nom propres
Letter of Jeremiah			nom propres
Letter Writing, Ancient			nom propres
Letushim, Letushites			nom propres
Leummim, Leummites			nom propres
Levi (Person)	Lévi	Gn 29.34	nom propres
Levi, Tribe of			nom propres
Leviathan			nom propres
Levirate Marriage			nom propres
Levites			nom propres
Levitical Cities			nom propres
Leviticus, Book of	Lévitique		nom propres
Libation			nom propres
Libertines			nom propres
Liberty			nom propres
Libnah	Libna		nom propres
Libni			nom propres
Libnite			nom propres
Libya, Libyans			nom propres
Lice			nom propres
Licentiousness			nom propres
Life			nom propres
Life, Book of			nom propres
Life Everlasting			nom propres
Light			nom propres
Lightning			nom propres
Lign Aloes			nom propres
Ligure			nom propres
Likhi			nom propres
Lilith			nom propres
Lily			nom propres
Lily-Work			nom propres
Lime			nom propres
Linen			nom propres
Lintel			nom propres
Linus			nom propres
Lion			nom propres
Lion of the Tribe of Judah			nom propres
Litter			nom propres
Liver			nom propres
Lizard			nom propres
Lo-Ammi			nom propres
Loan			nom propres
Locusts			nom propres
Lod			nom propres
Lo-Debar			nom propres
Log			nom propres
Logia			nom propres
Logos			nom propres
Loins			nom propres
Lois			nom propres
Longsuffering			nom propres
Loom			nom propres
Lord			nom propres
Lord of Hosts			nom propres
Lord’s Day, the			nom propres
Lord’s Prayer, the	le Notre Père	il me semble que c'est l'usage le plus courant. Je n'ai jamais entendu un francophone dire 'la prière du Seigneur'	nom propres
Lord’s Supper, the	la Sainte Cène	Il me semble que c'est l'usage le plus courant parmi les protestants francophones.	nom propres
Lo-Ruhamah			nom propres
Lot	Loth		nom propres
Lotan			nom propres
Lots, Casting of			nom propres
Lotus			nom propres
Love			nom propres
Lubim			nom propres
Lucas			nom propres
Lucifer			nom propres
Lucius			nom propres
Lud, Ludim, Ludites			nom propres
Luhith			nom propres
Luke (Person)	Luc		nom propres
Luke, Gospel of	Luc, Évangile de		nom propres
Lute			nom propres
Luz			nom propres
Lycaonia			nom propres
Lycia			nom propres
Lydda			nom propres
Lydia (Person)			nom propres
Lydia (Place)			nom propres
Lye			nom propres
Lyre			nom propres
Lysanias			nom propres
Lysias			nom propres
Lysimachus			nom propres
Lystra			nom propres
Maacah, Maachah (Person)			nom propres
Maacah, Maachah (Place)			nom propres
Maacathite, Maachathi, Maachathite	Maakatites		nom propres
Maadai			nom propres
Maadiah			nom propres
Maai			nom propres
Maaleh-Acrabbim			nom propres
Ma’Aneh			nom propres
Maarath			nom propres
Maasai			nom propres
Maaseiah			nom propres
Maasiai			nom propres
Maath			nom propres
Maaz			nom propres
Maaziah			nom propres
Macbannai			nom propres
Macbenah			nom propres
Maccabaeus, Judas			nom propres
Maccabean Period			nom propres
Maccabees, 1 and 2			nom propres
Maccabees, 3 and 4			nom propres
Maccabeus, Judas			nom propres
Macedonia	Macédoine		nom propres
Machaerus			nom propres
Machbanai, Machbannai			nom propres
Machbenah			nom propres
Machi			nom propres
Machir			nom propres
Machirite			nom propres
Machnadebai			nom propres
Machpelah	Makpéla	Gn 25.9	nom propres
Macnadebai			nom propres
Madai			nom propres
Madian	Madian		nom propres
Madmannah (Person)			nom propres
Madmannah (Place)			nom propres
Madmen			nom propres
Madmenah			nom propres
Madon			nom propres
Magadan			nom propres
Magbish			nom propres
Magdala			nom propres
Magdalene, Mary			nom propres
Magdiel			nom propres
Maggot			nom propres
Magi			nom propres
Magic			nom propres
Magistrate			nom propres
Magnificat			nom propres
Magog			nom propres
Magor-Missabib			nom propres
Magpiash			nom propres
Magus, Simon			nom propres
Mahalab			nom propres
Mahalah			nom propres
Mahalaleel, Mahalalel			nom propres
Mahalath (Music)			nom propres
Mahalath (Person)			nom propres
Mahalath Leannoth			nom propres
Mahali			nom propres
Mahanaim	Mahanaïm	Gn 32.3	nom propres
Mahaneh-Dan			nom propres
Maharai			nom propres
Mahath			nom propres
Mahavah, Mahavite			nom propres
Mahazioth			nom propres
Maher-Shalal-Hash-Baz			nom propres
Mahlah			nom propres
Mahli			nom propres
Mahlite			nom propres
Mahlon	Malon		nom propres
Mahol			nom propres
Mahseiah			nom propres
Maid, Maiden			nom propres
Mail, Coat of			nom propres
Makaz			nom propres
Makheloth			nom propres
Maki			nom propres
Makir	Makir		nom propres
Makirite			nom propres
Makkedah			nom propres
Maktesh			nom propres
Malachi (Person)			nom propres
Malachi, Book of			nom propres
Malcam			nom propres
Malcham			nom propres
Malchiah			nom propres
Malchiel, Malchielite			nom propres
Malchijah			nom propres
Malchiram			nom propres
Malchi-Shua			nom propres
Malchus			nom propres
Maleleel			nom propres
Malkiel, Malkielite			nom propres
Malkijah			nom propres
Malkiram			nom propres
Malkishua			nom propres
Mallothi			nom propres
Mallow			nom propres
Malluch			nom propres
Malluchi			nom propres
Malta			nom propres
Mammon			nom propres
Mamre (Person)			nom propres
Mamre (Place)			nom propres
Man			nom propres
Man, Natural			nom propres
Man, Old and New			nom propres
Man, Son of			nom propres
Manaen			nom propres
Manahath (Person)			nom propres
Manahath (Place), Manahathite			nom propres
Manasseh (Person)	Manassé (Personne)		nom propres
Manasseh, Tribe of	Manassé (Tribu)		nom propres
Manasses			nom propres
Manassite			nom propres
Mandrake			nom propres
Maneh			nom propres
Manger			nom propres
Manius, Titus			nom propres
Manna			nom propres
Manoah			nom propres
Man of Lawlessness, Man of Sin			nom propres
Manual of Discipline			nom propres
Maoch			nom propres
Maon (Person), Maonite			nom propres
Maon (Place)			nom propres
Mara			nom propres
Marah			nom propres
Maralah			nom propres
Maranatha			nom propres
Marble			nom propres
Marcion, Gospel of			nom propres
Marcus			nom propres
Marduk			nom propres
Mareal			nom propres
Mareshah (Person)			nom propres
Mareshah (Place)			nom propres
Mari			nom propres
Mariner			nom propres
Marjoram			nom propres
Mark, Gospel of			nom propres
Mark, John			nom propres
Market, Marketplace			nom propres
Mark of God, Mark of the Beast			nom propres
Maroth			nom propres
Marriage, Levirate			nom propres
Marriage, Marriage Customs			nom propres
Marsena			nom propres
Marsh Hen			nom propres
Mars’ Hill			nom propres
Martha			nom propres
Mary			nom propres
Mary Magdalene	Marie de Magdala		nom propres
Masada			nom propres
Maschil			nom propres
Mash			nom propres
Mashal			nom propres
Maskil			nom propres
Mason, Masonry			nom propres
Masora, Masoretes			nom propres
Masoretic Text			nom propres
Masrekah			nom propres
Massa	Massa	Ex 17.7	nom propres
Massah and Meribah			nom propres
Master			nom propres
Mastic			nom propres
Mathusala			nom propres
Matred			nom propres
Matri, Matrites			nom propres
Mattan			nom propres
Mattanah			nom propres
Mattaniah			nom propres
Mattatha			nom propres
Mattathah			nom propres
Mattathias			nom propres
Mattattah			nom propres
Mattenai			nom propres
Matthan			nom propres
Matthat			nom propres
Matthew (Person)	Matthieu		nom propres
Matthew, Gospel of			nom propres
Matthias			nom propres
Mattithiah			nom propres
Mattock			nom propres
Maul			nom propres
Mayor			nom propres
Mazzaroth			nom propres
Meah, Tower of			nom propres
Meal Offering			nom propres
Meals, Significance of			nom propres
Mearah			nom propres
Measure			nom propres
Meat			nom propres
Meat Offering			nom propres
Mebunnai			nom propres
Mecherathite			nom propres
Meconah			nom propres
Medad			nom propres
Medan			nom propres
Medeba			nom propres
Medes, Media, Median	Mèdes, Médie, ?		nom propres
Mediate, Mediator			nom propres
Medicine and Medical Practice			nom propres
Mediterranean Sea			nom propres
Medium			nom propres
Megiddo, Megiddon	Méguiddo 		nom propres
Megiddo, Waters of			nom propres
Megilloth			nom propres
Mehetabel			nom propres
Mehida			nom propres
Mehir			nom propres
Meholah, Meholathite	Abel-Mehola	2S 21.8	nom propres
Mehujael			nom propres
Mehuman			nom propres
Mehunim, Mehunims			nom propres
Me-Jarkon			nom propres
Mekerah, Mekerathite			nom propres
Mekonah			nom propres
Melatiah			nom propres
Melchi			nom propres
Melchiah			nom propres
Melchisedec			nom propres
Melchi-Shua			nom propres
Melchizedek	Melkisédec		nom propres
Melea			nom propres
Melech			nom propres
Melicu			nom propres
Melita			nom propres
Melki			nom propres
Melkon			nom propres
Melon			nom propres
Melzar			nom propres
Memorial			nom propres
Memphis			nom propres
Memucan			nom propres
Menahem	Menahem		nom propres
Menan			nom propres
Mene, Mene, Tekel, Parsin			nom propres
Menelaus			nom propres
Meni			nom propres
Menna			nom propres
Menorah			nom propres
Menuhoth			nom propres
Meonenim, Plain of			nom propres
Meonothai			nom propres
Mephaath			nom propres
Mephibosheth	Mefibaal		nom propres
Merab	Merab		nom propres
Meraiah			nom propres
Meraioth			nom propres
Merari, Merarite			nom propres
Merathaim			nom propres
Merchant			nom propres
Mercurius, Mercury			nom propres
Mercy			nom propres
Mercy Seat			nom propres
Mered			nom propres
Meremoth			nom propres
Meres			nom propres
Meribah	Meriba		nom propres
Meribah-Kadesh, Meribath-Kadesh			nom propres
Meribbaal			nom propres
Merodach			nom propres
Merodach-Baladan			nom propres
Merom, Waters of			nom propres
Meronoth			nom propres
Meroz			nom propres
Mesech			nom propres
Mesha (Person)			nom propres
Mesha (Place)			nom propres
Meshach	Méchak 		nom propres
Meshech			nom propres
Meshelemiah			nom propres
Meshezabeel, Meshezabel			nom propres
Meshillemith			nom propres
Meshillemoth			nom propres
Meshobab			nom propres
Meshullam			nom propres
Meshullemeth			nom propres
Mesobaite			nom propres
Mesopotamia	Mésopotamie		nom propres
Messenger			nom propres
Messiah	Messie		nom propres
Metallurgy			nom propres
Metheg-Ammah			nom propres
Methusael			nom propres
Methuselah			nom propres
Methushael			nom propres
Meunim, Meunites			nom propres
Mezahab			nom propres
Mezobaite			nom propres
Mezuzah			nom propres
Miamin			nom propres
Mibhar			nom propres
Mibsam			nom propres
Mibzar			nom propres
Mica			nom propres
Micah (Person)			nom propres
Micah, Book of			nom propres
Micaiah			nom propres
Micha			nom propres
Michael			nom propres
Michah			nom propres
Michaiah			nom propres
Michal	Mikal		nom propres
Michmash			nom propres
Michmethath			nom propres
Michri			nom propres
Michtam			nom propres
Micmash			nom propres
Micmethath			nom propres
Micri			nom propres
Middin			nom propres
Midian, Midianite	Madian, Madianite		nom propres
Midrash			nom propres
Migdal-El			nom propres
Migdal-Gad			nom propres
Migdol			nom propres
Migron			nom propres
Mijamin			nom propres
Mikloth			nom propres
Mikneiah			nom propres
Miktam			nom propres
Milalai			nom propres
Milcah			nom propres
Milcom			nom propres
Mildew			nom propres
Mile			nom propres
Miletum, Miletus	Milet	PdV	nom propres
Milk			nom propres
Mill			nom propres
Millennium			nom propres
Millet			nom propres
Millo			nom propres
Mina			nom propres
Mind			nom propres
Minerals and Metals			nom propres
Miniamin			nom propres
Minister, Ministry			nom propres
Minni			nom propres
Minnith			nom propres
Minstrel			nom propres
Mint			nom propres
Miphkad, Gate of			nom propres
Miracle			nom propres
Miriam	Miriam		nom propres
Mirma, Mirmah			nom propres
Mirror			nom propres
Miscarriage			nom propres
Misgab			nom propres
Mishael	Michaël		nom propres
Mishal			nom propres
Misham			nom propres
Misheal			nom propres
Mishma			nom propres
Mishmannah			nom propres
Mishnah			nom propres
Mishraite			nom propres
Mispar, Mispereth			nom propres
Misrephoth-Maim			nom propres
Mite			nom propres
Mithcah, Mithkah			nom propres
Mithna			nom propres
Mithredath			nom propres
Mitre			nom propres
Mitylene	Mitylène		nom propres
Mixed Marriage			nom propres
Mizar			nom propres
Mizpah			nom propres
Mizpar			nom propres
Mizpeh			nom propres
Mizraim			nom propres
Mizzah			nom propres
Mnason			nom propres
Moab, Moabites	Moab, Moabites		nom propres
Moabite Stone			nom propres
Moadiah			nom propres
Modius			nom propres
Moladah			nom propres
Mole			nom propres
Molech	Molok		nom propres
Molid			nom propres
Moloch	Molek	Lv 18.21	nom propres
Molten Sea			nom propres
Money			nom propres
Money Changer			nom propres
Monotheism			nom propres
Monster			nom propres
Month			nom propres
Moon			nom propres
Moon, New			nom propres
Morasthite			nom propres
Mordecai	Mardochée		nom propres
Moreh, Hill of	Moré	Dt 11.30	nom propres
Moreh, Oak of			nom propres
Moresheth			nom propres
Moresheth-Gath			nom propres
Moriah			nom propres
Morning Sacrifice			nom propres
Morning Star			nom propres
Mortar, the			nom propres
Moserah, Moseroth			nom propres
Moses	Moïse		nom propres
Moses, Books of			nom propres
Moses, Law of			nom propres
Moses, Song of			nom propres
Moses’ Seat			nom propres
Most High			nom propres
Most Holy Place			nom propres
Mote			nom propres
Moth			nom propres
Mount, Mountain			nom propres
Mount Ebal	Mont Ébal	Dt 11.29	nom propres
Mount Gaash			nom propres
Mount Gerizim	Mont Garizim	Dt 11.29	nom propres
Mount Hermon			nom propres
Mount Hor			nom propres
Mount Horeb			nom propres
Mount Nebo	Mont Nébo		nom propres
Mount of Assembly			nom propres
Mount of Corruption			nom propres
Mount of Olives	Mont des Oliviers		nom propres
Mount of the Amalekites			nom propres
Mount of the Amorites			nom propres
Mount of the Beatitudes			nom propres
Mount of the Congregation			nom propres
Mount Sinai			nom propres
Mount Tabor			nom propres
Mourning			nom propres
Mouse			nom propres
Moza			nom propres
Mozah			nom propres
Mulberry			nom propres
Mule			nom propres
Muppim			nom propres
Murder, Murderer			nom propres
Mushi, Mushite			nom propres
Music			nom propres
Musical Instruments			nom propres
Musician			nom propres
Mustard			nom propres
Muster Gate			nom propres
Muteness			nom propres
Myra	Myre	PdV	nom propres
Myrrh			nom propres
Myrtle			nom propres
Mysia			nom propres
Mystery			nom propres
Mystery of Lawlessness			nom propres
Naam			nom propres
Naamah (Person)			nom propres
Naamah (Place)	Naama		nom propres
Naaman	Naaman		nom propres
Naamathite			nom propres
Naamite			nom propres
Naarah (Person)			nom propres
Naarah (Place)			nom propres
Naarai			nom propres
Naaran			nom propres
Naarath			nom propres
Naashon			nom propres
Naasson			nom propres
Nabal			nom propres
Nabataeans, Nabateans			nom propres
Naboth	Naboth		nom propres
Nachon			nom propres
Nachor			nom propres
Nacon			nom propres
Nadab			nom propres
Naggai, Nagge			nom propres
Nag Hammadi Manuscripts			nom propres
Nahalal			nom propres
Nahaliel			nom propres
Nahallal			nom propres
Nahalol			nom propres
Naham			nom propres
Nahamani			nom propres
Naharai			nom propres
Nahash	Nahach		nom propres
Nahath			nom propres
Nahbi			nom propres
Nahor (Person)			nom propres
Nahor (Place)			nom propres
Nahshon	Nachon		nom propres
Nahum (Person)			nom propres
Nahum, Book of			nom propres
Nain			nom propres
Naioth			nom propres
Names of God			nom propres
Names, Significance of			nom propres
Nanea			nom propres
Naomi	Noémi		nom propres
Naphath-Dor			nom propres
Naphish			nom propres
Naphoth-Dor			nom propres
Naphtali (Person)	Neftali	Gn 30.8	nom propres
Naphtali, Mount of			nom propres
Naphtali, Tribe of			nom propres
Naphtuhim, Naphtuhites			nom propres
Narcissus (Person)			nom propres
Narcissus (Plant)			nom propres
Nard			nom propres
Nathan			nom propres
Nathanael			nom propres
Nathan-Melech			nom propres
Nations			nom propres
Natural Man			nom propres
Naum			nom propres
Nazarene			nom propres
Nazarenes			nom propres
Nazareth	Nazareth		nom propres
Nazarite, Nazirite			nom propres
Neah			nom propres
Neapolis			nom propres
Neariah			nom propres
Nebai			nom propres
Nebaioth			nom propres
Neballat			nom propres
Nebat			nom propres
Nebo (Deity)			nom propres
Nebo (Person)			nom propres
Nebo (Place)			nom propres
Nebo, Mount	Mont Nébo		nom propres
Nebuchadnezzar, Nebuchadrezzar	Nabuchodonosor		nom propres
Nebushasban, Nebushazban			nom propres
Nebuzaradan			nom propres
Necklace			nom propres
Necho, Nechoh, Neco, Necoh			nom propres
Necromancer, Necromancy			nom propres
Nedabiah			nom propres
Needle			nom propres
Negeb, Negev	Néguev		nom propres
Neginah, Neginoth			nom propres
Nehelamite			nom propres
Nehemiah (Person)	Néhémie		nom propres
Nehiloth			nom propres
Nehum			nom propres
Nehushta			nom propres
Nehushtan			nom propres
Neiel			nom propres
Neighbor			nom propres
Nekeb			nom propres
Nekoda			nom propres
Nemuel			nom propres
Nemuelite			nom propres
Nepheg			nom propres
Nephilim			nom propres
Nephish			nom propres
Nephishesim, Nephisim			nom propres
Nephthalim			nom propres
Nephtoah, Waters of			nom propres
Nephushesim, Nephusim, Nephussim			nom propres
Nepthalim			nom propres
Ner			nom propres
Nereus			nom propres
Nergal	Nergal		nom propres
Nergal-Sharezer			nom propres
Neri			nom propres
Neriah			nom propres
Nero	Néron		nom propres
Net			nom propres
Netaim			nom propres
Nethaneel, Nethanel			nom propres
Nethaniah			nom propres
Nethinim			nom propres
Netophah, Netophathite			nom propres
Nettle			nom propres
New			nom propres
New Birth			nom propres
New Commandment			nom propres
New Covenant			nom propres
New Creation, New Creature			nom propres
New Gate			nom propres
New Heavens and New Earth			nom propres
New Jerusalem			nom propres
New Man, New Person			nom propres
New Moon			nom propres
New Testament			nom propres
New Testament Canon			nom propres
New Testament Chronology			nom propres
Neziah			nom propres
Nezib			nom propres
Nibhaz	Nibaz		nom propres
Nibshan			nom propres
Nicanor	Nicanor		nom propres
Nicodemus			nom propres
Nicolaitans			nom propres
Nicolas, Nicolaus			nom propres
Nicopolis			nom propres
Niger			nom propres
Night			nom propres
Night Hag			nom propres
Night Hawk			nom propres
Night Monster			nom propres
Nile River			nom propres
Nimrah			nom propres
Nimrim, Waters of	Nimrim, Eaux de		nom propres
Nimrod			nom propres
Nimshi			nom propres
Nineveh, Ninevite	Ninive		nom propres
Nisan			nom propres
Nisroch			nom propres
No			nom propres
Noadiah			nom propres
Noah			nom propres
No-Amon			nom propres
Nob			nom propres
Nobah (Person)			nom propres
Nobah (Place)			nom propres
Nod			nom propres
Nodab, Nodabites			nom propres
Noe			nom propres
Nogah			nom propres
Nohah (Person)			nom propres
Nohah (Place)			nom propres
Non			nom propres
Noph			nom propres
Nophah			nom propres
North, North Country			nom propres
Northeaster			nom propres
Not Loved, Not Pitied			nom propres
Not My People			nom propres
Numbers and Numerology			nom propres
Numbers, Book of			nom propres
Numenius			nom propres
Nun			nom propres
Nurse			nom propres
Nurture			nom propres
Nut			nom propres
Nuzi, Nuzi Tablets			nom propres
Nympha			nom propres
Oak			nom propres
Oak, Diviners’			nom propres
Oak of Meonenim			nom propres
Oak of the Pillar			nom propres
Oak of Weeping			nom propres
Oak of Zaanannim			nom propres
Oaks of Mamre			nom propres
Oath			nom propres
Obadiah (Person)			nom propres
Obadiah, Book of			nom propres
Obal			nom propres
Obed	Obed		nom propres
Obed-Edom			nom propres
Obedience			nom propres
Obil			nom propres
Oblation			nom propres
Oboth			nom propres
Ochran			nom propres
Ocina			nom propres
Ocran			nom propres
Offend, Offense			nom propres
Offerings and Sacrifices			nom propres
Officers in the Church			nom propres
Og	Og		nom propres
Ohad			nom propres
Ohel			nom propres
Oholah and Oholibah	Oholiab		nom propres
Oholiab			nom propres
Oholibamah	Oholibama	Gn 36.2	nom propres
Oil			nom propres
Oil, Anointing			nom propres
Oil Tree			nom propres
Ointment			nom propres
Old Gate			nom propres
Old Man			nom propres
Old Testament			nom propres
Old Testament Canon			nom propres
Old Testament Chronology			nom propres
Old Testament Quotations in the New Testament			nom propres
Olive, Olive Tree			nom propres
Olives, Mount of			nom propres
Olivet			nom propres
Olympas			nom propres
Olympian Zeus, Temple of			nom propres
Omar			nom propres
Omega			nom propres
Omen			nom propres
Omer			nom propres
Omnipotence			nom propres
Omnipresence			nom propres
Omniscience			nom propres
Omri	Omri		nom propres
On (Person)			nom propres
On (Place)			nom propres
Onam			nom propres
Onan			nom propres
Onesimus			nom propres
Onesiphorus			nom propres
Onias	Onias		nom propres
Onion			nom propres
Only Begotten			nom propres
Ono			nom propres
Onycha			nom propres
Onyx			nom propres
Ophel	Ofel		nom propres
Ophir (Person)			nom propres
Ophir (Place)	Ofir		nom propres
Ophni			nom propres
Ophrah (Person)			nom propres
Ophrah (Place)			nom propres
Oracle			nom propres
Ordain, Ordination			nom propres
Oreb			nom propres
Oreb, Rock of			nom propres
Oren			nom propres
Organ			nom propres
Orion			nom propres
Ornan			nom propres
Orontes			nom propres
Orpah	Orpa		nom propres
Orphan			nom propres
Orthosia			nom propres
Oshea			nom propres
Osiris			nom propres
Osnapper			nom propres
Ospray, Osprey			nom propres
Ossifrage			nom propres
Ossuary			nom propres
Ostraca			nom propres
Ostrich			nom propres
Othni			nom propres
Othniel	Otniel		nom propres
Outcast			nom propres
Outward Man			nom propres
Oven			nom propres
Ovens, Tower of the			nom propres
Overseer			nom propres
Owl			nom propres
Ox			nom propres
Ox (Person)			nom propres
Ozem			nom propres
Ozias			nom propres
Oziel			nom propres
Ozni, Oznite			nom propres
Paarai			nom propres
Pace (Measure)			nom propres
Paddan, Paddan-Aram	Paddân-Aram	Gn 31.18 (NBS)	nom propres
Padon			nom propres
Pagans			nom propres
Pagiel			nom propres
Pahath-Moab			nom propres
Pai			nom propres
Palace			nom propres
Palace of the Forest of Lebanon			nom propres
Palaestra			nom propres
Palal			nom propres
Palestina	Palestine		nom propres
Palestine			nom propres
Pallu, Palluite			nom propres
Palm			nom propres
Palmerworm			nom propres
Palms, City of			nom propres
Palsy			nom propres
Palti	Paltiel		nom propres
Paltiel			nom propres
Paltite, the			nom propres
Pamphylia	Pamphylie		nom propres
Pannag			nom propres
Panther			nom propres
Paper			nom propres
Paphos			nom propres
Papias			nom propres
Papyrus			nom propres
Parable			nom propres
Paraclete			nom propres
Paradise			nom propres
Paradox			nom propres
Parah			nom propres
Paralysis, Paralytic, Paralyzed			nom propres
Paran	Paran		nom propres
Parapet			nom propres
Parchment			nom propres
Pardon			nom propres
Parent			nom propres
Parmashta			nom propres
Parmenas			nom propres
Parnach			nom propres
Parosh			nom propres
Parousia			nom propres
Parshandatha			nom propres
Parsin			nom propres
Parthia, Parthians	?, Parthes		nom propres
Partridge			nom propres
Paruah			nom propres
Parvaim			nom propres
Pasach			nom propres
Pas-Dammim			nom propres
Paseah			nom propres
Pashhur, Pashur			nom propres
Passion			nom propres
Passover			nom propres
Pastor			nom propres
Pastoral Letters			nom propres
Patara			nom propres
Path			nom propres
Pathros			nom propres
Pathrusites			nom propres
Patience			nom propres
Patmos			nom propres
Patriarchs, Period of the			nom propres
Patrimony			nom propres
Patrobas			nom propres
Patroclus			nom propres
Pau			nom propres
Paul, the Apostle	Paul, l'Apôtre		nom propres
Paulus, Sergius			nom propres
Pavement			nom propres
Pavilion			nom propres
Peace			nom propres
Peace Offering			nom propres
Peacock			nom propres
Pearl			nom propres
Pedahel			nom propres
Pedahzur			nom propres
Pedaiah			nom propres
Pekah	Péca		nom propres
Pekahiah	Pecahia		nom propres
Pekod			nom propres
Pelaiah			nom propres
Pelaliah			nom propres
Pelatiah			nom propres
Peleg			nom propres
Pelet			nom propres
Peleth			nom propres
Pelethites			nom propres
Pelican			nom propres
Pella			nom propres
Pelonite			nom propres
Pelusium			nom propres
Pen			nom propres
Pence			nom propres
Pencil			nom propres
Peniel			nom propres
Peninnah			nom propres
Penknife			nom propres
Penny			nom propres
Pentateuch	Pentateuque		nom propres
Pentecost	Pentecôte		nom propres
Penuel (Person)	Penouel	Gn 32.31	nom propres
Penuel (Place)			nom propres
People of God			nom propres
People of the East			nom propres
People of the Land			nom propres
Peoples			nom propres
Peor (Deity)			nom propres
Peor (Place)			nom propres
Peraea			nom propres
Perazim, Mount			nom propres
Perdition			nom propres
Perea			nom propres
Peres	Pérès		nom propres
Peresh			nom propres
Perez, Perezite	Pérès	Gn 38.29	nom propres
Perez-Uzzah			nom propres
Perfume			nom propres
Perfumer			nom propres
Perga			nom propres
Pergamos, Pergamum			nom propres
Perida			nom propres
Perizzite	Perizites		nom propres
Persecution			nom propres
Perseus			nom propres
Perseverance			nom propres
Persia, Persians	Perse		nom propres
Persis			nom propres
Peruda			nom propres
Pestilence			nom propres
Peter, First Letter of			nom propres
Peter, Second Letter of			nom propres
Peter, the Apostle			nom propres
Pethahiah			nom propres
Pethor			nom propres
Pethuel			nom propres
Petra	Pétra		nom propres
Peullethai, Peulthai			nom propres
Phalec			nom propres
Phallu			nom propres
Phalti			nom propres
Phaltiel			nom propres
Phanuel			nom propres
Pharaoh			nom propres
Pharaoh Hophra			nom propres
Pharaoh Necho, Pharaoh Nechoh, Pharaoh Neco, Pharaoh Necoh			nom propres
Pharaoh’s Daughter			nom propres
Phares, Pharez			nom propres
Pharisees	Pharisiens		nom propres
Pharosh			nom propres
Pharpar			nom propres
Pharzite			nom propres
Phaseah			nom propres
Phasiron			nom propres
Phebe			nom propres
Phenice			nom propres
Phenicia	Phénicie		nom propres
Phichol, Phicol			nom propres
Philadelphia			nom propres
Philemon (Person)			nom propres
Philemon, Letter to			nom propres
Philetus			nom propres
Philip	Philippe		nom propres
Philippi	Philippes		nom propres
Philippians, Letter to the			nom propres
Philistia, Philistines	Philistins		nom propres
Philo, Judaeus			nom propres
Philologus			nom propres
Philometor			nom propres
Philosophy			nom propres
Phinehas	Pinhas		nom propres
Phlegon			nom propres
Phoebe			nom propres
Phoenicia, Phoenicians			nom propres
Phoenix	Phénix	PdV (ville en Crète, actes 27)	nom propres
Phrygia	Phrygie		nom propres
Phurah			nom propres
Phut			nom propres
Phuvah			nom propres
Phygellus, Phygelus			nom propres
Phylactery			nom propres
Physician			nom propres
Pi-Beseth			nom propres
Pig			nom propres
Pigeon			nom propres
Pi-Hahiroth			nom propres
Pilate, Pontius	Ponce Pilate		nom propres
Pildash			nom propres
Pileha, Pilha			nom propres
Pillar of Fire and Cloud			nom propres
Piltai			nom propres
